;; SKK dictionary filtered by BCCWJ frequency data
;;
;; Filtered for Commander X16 Japanese editor
;; Selection based on BCCWJ corpus frequency rankings
;;
;; okuri-ari entries.
みごもr /身篭/身籠/
ねたm /妬/
ぬがs /脱/
となりあわs /隣り合/隣合/
でz /出/
でj /出/
きつk /着付/
もとr /戻/悖/
まみr /塗/
はいだs /這い出/這出/
ぬるi /温/微温/
ありあまr /有り余/有余/
むくr /剥/
みそr /見逸/
はみでr /食み出/
なりs /成/
たちもどr /立ち戻/立戻/
たぐr /手繰/
さらi /拐/攫/浚/渫/
けがr /汚/穢/
からまt /絡/
あれくるu /荒れ狂/
もちさr /持ち去/持去/
なまぬるi /生温/
たぎr /滾/
すかs /透/賺/
かりn /仮/
かたじけなi /忝/
かきおくr /書き送/書送/
いかめs /厳/
ときo /時/説/
かいあg /買い上/買上/
おののk /戦/
いろm /色/
よろけr /蹌踉/
よりあi /寄り合/寄合/
もだえr /悶/
ぬげr /脱/
ちゃくs /着/
たたきだs /叩き出/叩出/
そろe /揃/
じn /死/
こわk /強/怖/恐/
わたりあるk /渡り歩/渡歩/
そしr /素知/誹/謗/譏/
すさm /凄/荒/
かなe /叶/適/
かぎつけr /嗅ぎ付/嗅付/
やましi /疾/疚/
やまs /疾/疚/
ものがなs /物悲/
のりまわs /乗り回/乗回/
のがr /逃/
こころなs /心無/
きこe /聴/聞/
おきだs /起き出/起出/
えぐt /抉/
えぐc /抉/
みむk /見向/
ひっぱたk /引っ叩/引叩/
けだかi /気高/
おいまわs /追い回/追回/追い廻/追廻/
うちころs /撃ち殺/打ち殺/打殺/
あんg /案/
よくばr /欲張/
なまj /憖/生/
つれかえr /連れ帰/連帰/
しょg /悄/
さしずm /差詰/
きりさg /切り下/切下/
かみころs /噛み殺/
あさg /浅/
ふれa /触/
ちょうz /長/
だましとr /騙し取/騙取/
こづk /小突/
くいいr /食い入/食入/
おしながs /押し流/押流/
わらいとばs /笑い飛/笑飛/
むらs /斑/
むちうt /鞭打/
ふがいなi /腑甲斐無/
てりつけr /照り付/照付/
たたきつぶs /叩き潰/叩潰/
すすりなk /啜り泣/啜泣/
すがm /眇/
ゆt /言/揺/謂/云/結/
めんk /面/
みやt /見遣/
ふるぼけr /古惚/
はたらかs /働/
ねいt /寝入/
つけあわs /付け合/付合/
そe /添/副/沿/
すだt /巣立/
さしつかe /差し支/差支/
かかわりあi /関り合/係り合/
いましm /戒/警/縛/
あやかr /肖/
もうd /詣/
まどろm /微睡/
につk /似/煮付/
となりあu /隣合/
だっs /脱/
たしなm /嗜/窘/
くじk /挫/
りきm /力/
ものうi /物憂/懶/
もちはこb /持ち運/持運/
ねn /寝/練/煉/錬/
ちn /血/散/
たちあg /立ち上/立上/
こすi /狡/
はべr /侍/
しらm /白/
くいちがi /食い違/食違/
かねあi /兼ね合/兼合/
かくしもt /隠し持/隠持/
ほくそえm /北叟笑/
なみはずれr /並外/
さそいだs /誘い出/誘出/
こめy /込/篭/籠/
おおg /多/
いかりくるu /怒り狂/
よどおs /夜通/
もりあわs /盛り合/盛合/
はしりでr /走り出/走出/
はさみこm /挟み込/挟込/
はいd /這/
ちばしr /血走/
かわるがわr /代る代/
もうしわたs /申し渡/申渡/
めりこm /減り込/減込/
ひまs /日増/暇/
ひきしm /引き締/引締/
はじきだs /弾き出/弾出/
にげまどu /逃げ惑/逃惑/
なんd /何/
できs /出来/
つけたs /付け足/付足/
つがw /番/
しなu /撓/
かどd /過度/
おしはかr /推し量/推量/
うy /得/
いわんy /況/
ふりほどk /振り解/振解/
はりこm /張り込/張込/
たちのk /立ち退/立退/
ぞr /剃/
すっとb /素っ飛/
くさb /草/
おしもどs /押し戻/押戻/
あがなu /購/贖/
まどu /惑/
ひろo /拾/
たわむr /戯/
すりつぶs /磨り潰/磨潰/擂り潰/擂潰/
けだs /蓋/蹴出/
かるm /軽/
かさばr /嵩張/
うo /得/
あかぐろi /赤黒/
わきたt /沸き立/沸立/
みゃくうt /脈打/
ほりかえs /掘り返/掘返/
ぬきんでr /抜きん出/抜ん出/
なぶr /嬲/
すみこm /住み込/住込/
ざm /覚/冷/
さきほこr /咲き誇/咲誇/
こげc /焦/漕/
かんぐr /勘繰/
うちぬk /打ち抜/打抜/撃ち抜/
あおn /仰/煽/青/呷/
もみけs /揉み消/揉消/
ほどけr /解/
ぬすみだs /盗み出/盗出/
なざs /名指/
とりn /取/
こみいr /込み入/込入/
ぐずr /愚図/
ういういs /初々/初初/
よみとk /読み解/
めいうt /銘打/
ふみつぶs /踏み潰/踏潰/
はしょr /端折/
ねりあるk /練り歩/練歩/
にg /逃/似/煮/
とりちがえr /取り違/取違/
とりさg /取り下/取下/
だいn /台/
しめつk /締め付/締付/
かきそえr /書き添/書添/
いたt /至/到/
いたc /至/到/
やりあu /遣り合/遣合/
ふりしきr /降り頻/
はずかしめr /辱/
はがゆi /歯痒/
とりかわs /取り交/取交/
てこずr /手古摺/梃摺/
こじれr /拗/
けっs /決/
おそれおおi /畏れ多/畏多/恐れ多/恐多/
あいいr /相入/相容/
はれm /晴/
はぐれr /逸/
にげかえr /逃げ帰/逃帰/
ならべたてr /並べ立/
なすn /擦/
こころゆk /心行/
きりたおs /切り倒/切倒/
かるがるs /軽々/軽軽/
おしかえs /押し返/押返/
うつしとr /写し取/
うけながs /受け流/受流/
みせかk /見せ掛/
はりあu /張り合/張合/
はらだt /腹立/
にくg /憎/
とりかe /取り換/取り替/取替/
たくわe /蓄/貯/
すりよr /擦り寄/擦寄/摩り寄/摩寄/
こがらs /小柄/
おどかs /嚇/
りりs /凛々/凛凛/
よわn /弱/
むせr /咽/噎/
へh /経/歴/
ふりつもr /降り積/降積/
ばっs /罰/
はまn /填/嵌/
はねのけr /跳除/撥ね除/撥除/
のs /乗/載/伸/熨/
ねぶかi /根深/
たかt /集/
ころn /転/
かんじd /感/
あけはなs /開け放/明け放/
れいs /令/
とびぬけr /飛び抜/飛抜/
せんてんs /旋転/
げs /解/気/
きりn /切/
おりあu /折り合/折合/
いきちがi /行き違/
いいつk /言付/言い尽/言い付/
やきはらu /焼き払/焼払/
やc /遣/殺/
みたt /見立/
ふたt /二/
ばいs /倍/
ねじこm /捩じ込/捩込/
かみくだk /噛み砕/
かちこs /勝ち越/勝越/
おのg /己/
なでつけr /撫で付/撫付/
どもr /吃/
とりそろえr /取り揃/取揃/
とびのk /飛び退/
てきびs /手厳/
せn /迫/競/糶/
さかだt /逆立/
くんz /薫/訓/
きはずかs /気恥/
うらn /恨/怨/憾/
いつk /何時/居着/斎/
あざわらu /嘲笑/
もみあu /揉み合/揉合/
たまt /堪/溜/給/賜/
たまc /堪/溜/給/賜/
くちb /朽/
かいつけr /買い付/買付/
うきたt /浮き立/浮立/
いきm /息/
あまk /甘/
わけあたえr /分け与/
ふみはずs /踏み外/踏外/
ぬすみみr /盗み見/
つっぷs /突っ伏/
きやすm /気安/
かきあg /書き上/掻き揚/
おくn /送/贈/
あえなi /敢え無/敢無/
わだかまr /蟠/
よみかe /読み替/読替/
やわr /柔/軟/和/
まなびとr /学び取/学取/
にぎわs /賑/
なぎたおs /薙ぎ倒/薙倒/
でそろu /出揃/
つづm /約/
あがりこm /上がり込/
ようよu /漸/
よn /世/読/呼/寄/詠/選/撚/喚/讀/依/因/縁/拠/択/由/縒/
むしりとr /毟り取/毟取/
べんz /便/弁/辨/
はまt /填/嵌/
はまc /填/嵌/
はねつけr /撥ね付/撥付/
にらみあu /睨み合/睨合/
につまr /煮詰/
にくらs /憎/
なくなk /泣く泣/
つねr /抓/
たえしのb /耐え忍/堪え忍/堪忍/耐忍/
そりかえr /反り返/反返/
あおm /青/蒼/
まちわびr /待ち侘/待侘/
ふりm /振/
すえつけr /据え付/据付/
さしはさm /挟/差し挟/
くけi /絎/
うめz /埋/
だるk /懈/怠/
たかいs /他界/
こまぬk /拱/
いみきらu /忌み嫌/
まきかえs /巻き返/巻返/捲き返/捲返/
ぼうt /茫/
ひろt /拾/
とりいr /取り入/採り入/取入/
ちゃかs /茶化/
こばn /拒/
きざみつけr /刻み付/刻付/
もとd /基/
とくs /得/督/
つやm /艷/
つっきr /突っ切/
ただれr /爛/
しきn /仕切/頻/
おとしこm /落とし込/落し込/
ものめずらしi /物珍/
ものめずらs /物珍/
めぶk /芽吹/
ふりかk /振り掛/振掛/降り掛/降り懸/
どよめk /響動/
とがm /咎/
つれそu /連れ添/連添/
しおからi /塩辛/
いいなおs /言い直/
ふりおとs /振落/振り落/
はらいさg /払い下/払下/
はやしたてr /囃し立/囃立/
ならi /習/倣/
たどたどs /辿々/辿辿/
さわi /騒/
ぶっとばs /打っ飛/
ふきかえs /吹き返/吹返/
びb /美/
のりつけr /乗り付/乗付/
なみだt /波立/
なかy /仲/
でっぱr /出っ張/
こきつかu /扱き使/扱使/
かりかe /借り換/借換/
うたi /歌/唄/詠/唱/謡/謳/
あじt /味/
やせほそr /痩せ細/痩細/
みちゆk /道行/
でっちあg /捏ち上/捏上/
しむk /仕向/
ゆめm /夢/
まo /舞/
ぶんなぐr /打ん殴/打ん擲/
はやn /逸/早/流行/
とりおさえr /取り抑/取抑/
せっs /接/摂/節/
こころなi /心無/
くらいつk /食らい付/
きたならs /汚/穢/
うすぎたなi /薄汚/
いのこr /居残/
わたりあu /渉り合/渉合/渡り合/渡合/
ろうt /臈/
みつg /貢/
まかr /罷/
ほえi /吠/吼/
ふきあg /吹き上/噴き上/吹上/噴上/
なきわめk /泣き喚/泣喚/
でp /出/
てきs /適/敵/的/
せきたてr /急き立/急立/
すえz /据/
くさn /腐/
ききおよb /聞き及/聞及/
うめあわs /埋め合/
いならb /居並/
ゆがk /湯掻/
とりなs /執り成/執成/取り成/取成/
こんz /混/
こんj /混/
こまi /細/
こころぐるs /心苦/
こげつk /焦げ付/焦付/
おぼしめs /思し召/思召/
おいm /追/老/
うそぶk /嘯/
ゆゆs /由々/忌々/忌忌/由由/
ゆすぶr /揺振/揺す振/
でむかe /出迎/
たゆm /弛/懈/
しぶm /渋/
しいたげr /虐/
ざんs /竄/讒/算/
けぶかi /毛深/
きおt /気負/
きおc /気負/
うちおとs /打ち落/打落/
いとi /厭/
いいあらそu /言い争/
あやm /殺/異/怪/
やりかえs /遣り返/遣返/
むつm /睦/
ひなびr /鄙/
ひw /乾/干/簸/
はねとばs /跳ね飛/跳飛/
なのりでr /名乗り出/名乗出/
くちうるさi /口煩/
おびe /怯/脅/帯/
えんどおi /縁遠/
うばいあu /奪い合/
はりかe /張り替/張替/
とりあi /取り合/取合/
とくt /篤/
ついばm /啄/
;; okuri-nasi entries.
の /之/野/
に /二/荷/弐/貳/丹/
て /手/
は /派/波/歯/葉/端/羽/刃/覇/
だ /打/駄/田/
た /他/多/田/
が /画/香/蛾/我/臥/賀/駕/
と /都/徒/斗/途/戸/砥/賭/堵/
で /手/出/
も /面/喪/模/裳/藻/
ます /升/鱒/枡/
ある /或/
こと /事/古都/言/琴/異/糊塗/殊/
ない /内/
いち /市/一/位置/位地/壱/
から /空/唐/殻/
か /日/化/家/課/下/科/火/禍/可/過/歌/価/香/蚊/嫁/架/
その /其の/苑/
よう /用/様/要/葉/陽/洋/容/幼/擁/癰/
さん /三/産/山/算/讃/参/賛/酸/
じゅう /中/十/重/銃/獣/住/
ず /頭/図/酢/
もの /者/物/
てき /的/敵/滴/適/
お /御/男/雄/尾/緒/牡/苧/
や /屋/家/夜/舎/矢/箭/輻/
ねん /年/念/
くる /佝僂/
ご /後/五/御/語/子/碁/伍/豆汁/豆油/
ば /場/羽/馬/歯/葉/刃/
みる /海松/水松/
いく /幾/
よん /四/
これ /是/之/
よい /宵/酔/余威/
しゃ /者/社/車/射/舎/謝/紗/
わたくし /私/
ね /子/値/音/根/寝/
よ /夜/余/世/代/
よる /夜/
なに /何/
まで /迄/
とき /時/鬨/鯨波/斎/朱鷺/十寸/鴇/
ろく /六/録/禄/碌/
にじゅう /廿/
ひと /人/匪徒/費途/
ため /為/溜/
がつ /月/
はち /八/鉢/蜂/
へ /屁/舳/
てる /輝/
だい /大/台/代/第/題/
そう /総/層/葬/双/草/僧/相/艘/槽/宗/想/奏/荘/宋/箏/
なな /七/
きゅう /九/旧/級/急/球/給/休/仇/窮/宮/灸/笈/
だけ /岳/竹/茸/
たち /達/質/立ち/太刀/立/裁/多値/大刀/
たい /対/隊/帯/体/他意/鯛/態/
どう /同/道/堂/銅/筒/動/洞/胴/
なか /中/仲/
また /亦/又/股/叉/
せん /千/戦/選/線/銭/船/先/腺/泉/扇/栓/潜/宣/撰/詮/
じぶん /自分/時分/時文/
ところ /所/処/野老/
れい /〇/令/零/例/○/霊/礼/
つ /津/
ほう /方/法/報/砲/峰/朴/袍/
ばあい /場合/
な /名/菜/
いま /今/居間/
かれ /彼/
てん /点/展/店/転/天/典/貂/
とう /島/党/頭/等/棟/当/塔/灯/盗/答/筒/登/糖/刀/唐/投/籐/薹/
にち /日/
おく /億/奥/臆/
ごじゅう /後住/
まえ /前/
ら /等/
えん /円/塩/園/炎/縁/宴/苑/嚥/圓/
まん /万/満/
せい /性/制/製/生/世/正/姓/背/政/聖/所為/精/征/静/
わけ /訳/
じ /時/次/路/自/死/児/字/地/事/師/辞/持/痔/
さ /小/差/左/早/佐/
ひゃく /百/
しかし /然し/
もんだい /問題/
ひつよう /必要/必用/
より /寄/
にん /人/忍/任/
じかん /時間/次官/自艦/時艱/
きく /菊/危懼/掬/鞠/規矩/起句/
じん /人/陣/神/仁/腎/
しる /汁/
し /氏/市/紙/誌/史/士/師/死/子/視/私/詩/歯/使/址/司/肢/詞/資/駟/
あと /跡/後/痕/蹟/
ぱーせんと /％/
もう /猛/網/毛/
かい /会/回/階/界/海/快/皆/貝/櫂/買/下位/下意/怪/介/解/甲斐/詮/歌意/峡/
こども /子供/小人/
ひ /日/非/費/比/被/妃/火/碑/灯/飛/陽/否/樋/秘/緋/杼/
こう /高/好/抗/港/校/行/口/後/広/鋼/向/項/工/光/公/功/香/幸/侯/講/鉱/孝/稿/航/甲/候/効/耕/考/劫/
はいる /配流/
き /気/機/期/生/器/基/記/木/旗/季/忌/貴/樹/騎/帰/癸/黄/喜/奇/紀/
かた /方/型/形/片/肩/過多/潟/夥多/
かんけい /関係/簡勁/還啓/姦計/奸計/
ここ /個々/箇々/箇箇/個個/此処/呱々/呱呱/
そこ /底/
め /目/女/芽/眼/雌/海布/
ど /度/土/戸/砥/
ほど /程/歩度/
くらい /位/
うえ /上/植/
および /及び/
しゃかい /社会/
はなし /話/噺/
あなた /貴方/
ぼく /僕/木/卜/
いじょう /以上/異常/已上/委譲/移譲/異状/囲繞/移乗/
じぎょう /事業/
さい /際/再/歳/最/祭/債/裁/才/差異/菜/差違/采/犀/賽/
うち /内/家/中/打/
わたし /私/
みな /皆/蜷/
せかい /世界/
ほか /他/外/
にんげん /人間/
つぎ /次/継/
よく /良く/翌/翼/欲/浴/慾/
せいかつ /生活/
かく /各/核/格/角/斯く/是く/画/
かいしゃ /会社/膾炙/
いつ /何時/
たかい /他界/
じょう /上/場/条/状/畳/情/錠/城/乗/帖/判官/尉/嬢/定/掾/
ちゅう /中/駐/柱/虫/注/宙/沖/忠/
おとこ /男/
けんきゅう /研究/
ちいき /地域/値域/
かお /顔/
じょうほう /情報/上方/乗法/常法/定法/
いみ /意味/忌/
かのじょ /彼女/
まま /間々/間間/侭/
ことば /言葉/辞/詞/
くに /国/國/
けん /県/兼/権/件/圏/券/軒/犬/間/拳/研/建/剣/検/験/健/堅/賢/険/腱/
がっこう /学校/
あいだ /間/
り /理/裏/里/利/
しょ /初/書/所/署/諸/処/
しごと /仕事/為事/
ひとり /一人/
きぎょう /企業/起業/機業/
だれ /誰/
かのう /可能/化膿/嘉納/
ふん /分/墳/扮/糞/
どこ /何処/床/
いいん /委員/医院/医員/
じだい /時代/地代/次代/事大/自大/
りよう /利用/理容/里謡/俚謡/
すこし /少し/
きょう /今日/強/橋/鏡/協/教/共/経/狂/郷/境/供/饗/挟/凶/卿/興/
ほんとう /本当/本島/奔騰/
さま /様/
ふたり /二人/
こえ /声/肥/
げんざい /現在/原罪/
ふ /府/不/付/婦/負/歩/譜/斑/賦/附/麩/普/符/腑/訃/麸/
いえ /家/
ほうほう /方法/
けいざい /経済/
べつ /別/
じょせい /女性/助成/女声/助勢/女婿/
ころ /頃/
とも /友/共/供/伴/艫/
こころ /心/
ねんど /年度/粘土/
かつどう /活動/
なん /何/難/男/
しか /爾/然/歯科/鹿/市価/私家/師家/詩歌/史家/糸価/紙価/詞花/詞華/詩家/賜暇/
わ /羽/話/輪/和/把/環/倭/
かんきょう /環境/感興/艦橋/
おおきな /大きな/
ぶ /分/不/無/部/歩/武/
おれ /俺/
ちょっと /一寸/
さき /先/左記/咲/崎/
こ /小/個/故/戸/娘/子/古/湖/庫/粉/児/股/孤/弧/鼓/呼/蚕/
でんわ /電話/
けっか /結果/欠課/決河/
ちょうさ /調査/
ちゃん /父/銭/瀝青/
くん /君/勲/訓/
あいて /相手/
じょうきょう /状況/上京/情況/
りょく /力/
おんな /女/
きょういく /教育/
ち /地/値/血/池/乳/知/茅/治/
けいかく /計画/圭角/
ぎじゅつ /技術/
まず /先ず/
すぐ /直ぐ/
だいがく /大学/
せんせい /先生/先制/宣誓/専制/穿井/
とくに /特に/
ばかり /秤/
どの /殿/
ないよう /内容/内用/
あるいは /或いは/或は/
しゃしん /写真/捨身/
やく /役/薬/訳/約/厄/
ほけん /保険/保健/
ごう /号/業/合/壕/郷/剛/豪/
ばしょ /場所/
しょうわ /唱和/笑話/
はず /筈/巴豆/
じょうたい /状態/常態/上体/上腿/常体/情態/
いっぱん /一般/一半/
たとえば /例えば/譬えば/
しよう /使用/仕様/至要/私用/止揚/試用/飼養/姿容/子葉/
ぶぶん /部分/
かん /間/感/官/館/観/巻/刊/冠/艦/缶/棺/管/環/肝/勘/幹/貫/漢/鑑/姦/関/函/寒/完/燗/疳/癇/
せいふ /政府/正負/
ながい /長居/
へいせい /平静/兵制/幣制/弊政/
ぺーじ /頁/
ろうどう /労働/郎等/
すき /隙/犂/鋤/数奇/数寄/
ふた /蓋/
せいど /制度/精度/西土/
いん /員/院/印/陰/婬/因/飲/淫/韻/
たいしょう /対象/対照/大勝/大賞/大将/隊商/大捷/対症/対称/大詔/
そんざい /存在/
かえる /蛙/
かいはつ /開発/
きもち /気持/
こく /国/石/酷/刻/穀/
きほん /基本/
きてい /規定/基底/規程/旗亭/既定/汽艇/
からだ /体/身体/躯/躰/
あたま /頭/
しつもん /質問/
せつめい /説明/
しょう /小/勝/賞/相/省/少/症/証/消/焼/性/床/章/商/傷/笙/生/升/廠/称/鉦/荘/将/簫/
みず /水/瑞/
なぜ /何故/
じっし /実施/実子/実視/実姉/十指/
ひょう /票/表/評/俵/平/豹/
まったく /全く/
じゅうよう /重要/重用/充用/
たつ /竜/龍/辰/
しせつ /施設/使節/私設/
ちほう /地方/痴呆/
いっしょ /一緒/一所/逸書/佚書/
いちばん /一番/
かんり /管理/監理/官吏/
さんか /参加/酸化/傘下/賛歌/山河/惨禍/産科/山家/参稼/山窩/讃歌/讚歌/
ぶつ /物/仏/
くるま /車/
くち /口/
がた /型/方/形/肩/
さいきん /最近/細菌/細瑾/
かたち /形/
じけん /事件/
こくみん /国民/
ていど /程度/
もちろん /勿論/
ちゅうしん /中心/注進/中震/忠信/忠心/忠臣/衷心/
きかん /機関/期間/帰還/季刊/基幹/既刊/器官/軌間/帰艦/帰館/饋還/奇観/旗艦/帰環/気管/汽缶/貴簡/貴翰/飢寒/饑寒/龜鑑/
あまり /余/余り/
ほしい /糒/
ぶんか /文化/分科/文科/分化/分課/
もし /若し/模試/
せいび /整備/整美/精微/精美/
こくさい /国際/国債/告祭/
がく /額/学/楽/萼/
もくてき /目的/
すがた /姿/
ちょう /超/町/長/朝/兆/丁/帳/庁/調/鳥/腸/寵/弔/徴/喋/蝶/疔/
わらい /笑/
さいしょ /最初/細書/
じっさい /実際/
へや /部屋/
かんじ /幹事/漢字/換字/監事/莞爾/
ちから /力/
まつ /末/松/
わが /我が/吾が/我/
じつ /実/日/
すでに /既に/已に/
しゅぎ /主義/手技/
さらに /更に/
しん /新/審/心/親/真/神/進/信/臣/芯/
ふう /風/封/
ひょうか /評価/氷菓/
かね /金/矩/鐘/鉦/鉄漿/
りつ /率/立/律/
りゆう /理由/
ちゃう /茶宇/
ぜんたい /全体/
じゆう /自由/事由/
へんか /変化/返歌/
せいさん /生産/清算/凄惨/悽惨/精算/成算/正餐/聖餐/青酸/
きん /金/筋/近/斤/菌/琴/巾/禁/
いがい /以外/意外/遺骸/貽貝/
ふつう /普通/不通/
した /下/舌/
つう /通/痛/
さいご /最後/最期/
がわ /側/川/皮/革/
ぶん /分/文/
はじめて /初めて/始めて/甫めて/
かぞく /家族/華族/
こうか /効果/高価/硬化/降下/硬貨/高架/校歌/黄禍/降嫁/膠化/後架/公課/功科/功過/工科/考課/
ふくむ /服務/
りょう /両/料/量/領/漁/寮/陵/稜/猟/涼/諒/令/了/良/
きのう /機能/昨日/帰納/帰農/気嚢/
ひとびと /人々/人人/
いか /以下/如何/医科/異化/易化/医家/烏賊/
かげつ /ヵ月/ヶ月/箇月/個月/花月/
えいきょう /影響/
りかい /理解/理会/
たいさく /対策/大作/
はは /母/
やま /山/
とし /都市/年/歳/徒死/
すう /数/
そうだん /相談/装弾/僧団/
けんこう /健康/軒昂/兼行/堅甲/検孔/権衡/
けい /系/型/軽/形/計/刑/経/兄/桂/頚/啓/慶/敬/景/罫/
たいおう /対応/滞欧/
く /区/句/苦/躯/
うんどう /運動/
もっとも /最も/尤も/
ぎょう /業/行/御宇/
ごご /午後/午后/
こじん /個人/故人/古人/
しょうがい /生涯/障害/傷害/渉外/生害/障碍/障礙/
ひじょう /非常/非情/肥饒/
しち /七/質/死地/
しぜん /自然/至善/
ひん /品/瀕/貧/
あんぜん /安全/暗然/黯然/
とうじ /当時/当事/冬至/陶磁/湯治/杜氏/悼辞/答辞/統辞/蕩児/
せいじ /政治/政事/正字/盛事/盛時/青磁/
かなり /可成り/可也/
もと /元/本/下/基/素/許/
だいじん /大臣/大尽/
かくにん /確認/
しどう /指導/市道/始動/士道/師道/斯道/私道/祠堂/
なり /形/成/
ほん /本/
はな /花/鼻/端/華/洟/
いしき /意識/居敷/
じしん /自身/地震/自信/侍臣/時針/磁針/
けっこん /結婚/血痕/
のみ /蚤/
しき /式/指揮/色/四季/死期/士気/子規/敷/磯城/始期/志気/私記/紙器/鋪/
み /三/未/御/身/味/実/魅/巳/
めい /名/冥/明/盟/銘/姪/
けいえい /経営/警衛/形影/継泳/
まち /町/街/待/襠/
ただ /只/唯/徒/
ちち /父/乳/遅々/遅遅/
めん /面/綿/免/麺/
ふかい /不快/府会/付会/附会/
いろ /色/
しょうひん /商品/小品/賞品/
こんかい /今回/
きょく /局/曲/極/巨躯/
みせ /店/見世/
ねんかん /年間/年鑑/年刊/
じむ /事務/寺務/時務/
さくひん /作品/
なまえ /名前/
わかい /和解/
すいしん /推進/水深/垂心/
おと /音/
めーとる /米/
こうどう /行動/講堂/公道/香道/黄銅/黄道/坑道/弘道/高堂/
ほうりつ /法律/
じどう /自動/児童/侍童/自働/
きみ /君/気味/黄身/
はっせい /発生/発声/
けってい /決定/結締/
れきし /歴史/轢死/
えき /駅/益/液/役/易/
さんぎょう /産業/讃仰/鑽仰/三業/蚕業/
そしき /組織/素式/
さまざま /様々/様様/
とくべつ /特別/
きょうりょく /協力/強力/
びょういん /病院/病因/
しょうひ /消費/
ほうこく /報告/奉告/報国/
たしか /確か/慥か/
みち /道/未知/途/径/路/
うまい /熟寝/
かかく /価格/家格/華客/過客/
しょり /処理/
じじつ /事実/時日/
ほご /保護/反故/反古/補語/
ぞうか /増加/造花/雑歌/増価/造化/
かみ /上/紙/髪/神/加味/守/
ひょうじ /表示/標示/
じょうけん /条件/
せいしん /精神/清新/生新/政審/誠心/西進/成心/星辰/生辰/
きゃく /客/脚/
こうい /行為/高位/好意/更衣/攻囲/後遺/厚意/校異/校医/皇位/
せきにん /責任/
かならず /必ず/
む /無/
いりょう /医療/衣料/衣糧/
しつ /室/質/失/
せってい /設定/
けいけん /経験/敬虔/
われわれ /我々/
もじ /文字/
むかし /昔/
しょうかい /紹介/照会/哨戒/商会/詳解/
おや /親/
あし /足/脚/葦/蘆/芦/
こんご /今後/今ご/
しじょう /市場/史上/紙上/試乗/私情/至上/詩情/誌上/史乗/市上/至情/
いちぶ /一部/一分/
いけん /意見/違憲/異見/遺賢/
とち /土地/橡/栃/
えいが /映画/栄華/
まい /枚/米/毎/舞/
だんたい /団体/暖帯/
おまえ /御前/
せんそう /戦争/船倉/船窓/船艙/
しりょう /資料/史料/飼料/思料/思量/死霊/試料/
ちゅうい /注意/中位/中尉/
しんぶん /新聞/
むすめ /娘/
どうじ /同時/童子/
ふくし /福祉/副使/副詞/
はんだん /判断/
ぎんこう /銀行/吟行/銀坑/銀鉱/
さんぜん /燦然/参禅/三善/産前/潸然/
ぜい /税/勢/贅/
きじゅん /基準/帰順/規準/
じゅうたく /住宅/
じき /次期/磁気/磁器/時季/時機/直/自棄/自記/敷/
かんたん /簡単/簡短/感嘆/感歎/肝胆/邯鄲/
つつ /筒/
ぎょうせい /行政/暁星/
こうつう /交通/
こうぞう /構造/行蔵/
あさ /朝/麻/
かわ /側/川/皮/革/佳話/歌話/河/
ごぜん /午前/御前/御膳/
けいやく /契約/
よてい /予定/
ばん /番/版/晩/盤/判/板/万/鷭/
だいひょう /代表/大兵/
さぎょう /作業/
せいさく /政策/制作/製作/
がいこく /外国/
せいき /世紀/正規/生気/生起/正気/清規/性器/盛期/精機/精気/西紀/旌旗/
ちかく /知覚/地殻/地核/
かてい /家庭/過程/仮定/課程/
いろいろ /色々/色色/
だんせい /男性/弾性/男声/
けんとう /検討/健闘/見当/拳闘/献灯/賢答/軒灯/
せんたく /選択/洗濯/
げんいん /原因/減員/現員/
しみん /市民/四民/士民/嗜眠/
いぜん /以前/依然/已然/
はんばい /販売/
そと /外/
しえん /支援/試演/私怨/紫煙/
けいさつ /警察/
してい /指定/子弟/私邸/仕丁/使丁/師弟/視程/
じこ /事故/自己/
ちいさな /小さな/
たいせつ /大切/大雪/
ぐん /郡/軍/群/
じゅうぶん /十分/充分/重文/
むら /村/斑/
いずれ /何れ/
ぜんこく /全国/
りょうり /料理/良吏/
とうし /投資/闘志/凍死/透視/闘士/唐紙/唐詩/盗視/当市/
ともだち /友達/
だめ /駄目/
いや /嫌/否/彌/厭/
せんもん /専門/
ひょうげん /表現/氷原/評言/
ほうじん /法人/邦人/方陣/
さくせい /作成/作製/鑿井/
ねんきん /年金/
きたい /期待/奇態/希代/稀代/機体/危殆/基体/気体/鬼胎/
のうりょく /能力/
とりひき /取引/取り引/
さいばん /裁判/歳晩/
こっか /国家/国歌/刻下/国花/国華/国貨/
しゅるい /種類/酒類/
こんど /今度/
うつ /欝/
なお /尚/猶/
とうがい /党外/当該/頭蓋/凍害/等外/
しんぱい /心配/心肺/親拝/
げんじつ /現実/
やつ /奴/
あたり /辺/当/
れんらく /連絡/聯絡/
かがく /科学/化学/下学/価額/家学/歌学/
どうろ /道路/
けんせつ /建設/兼摂/
ちゅうおう /中央/
ぜったい /絶対/舌苔/
ああ /嗚呼/
ぐたい /具体/
かんじゃ /患者/冠者/間者/
どうよう /同様/動揺/童謡/
まいにち /毎日/
ごせん /互選/五線/
せんしゅ /選手/先取/船首/船主/繊手/腺腫/僭主/
ひかく /比較/非核/皮革/
つうしん /通信/痛心/
かいぎ /会議/懐疑/回議/快技/
ひかり /光/
ふたん /負担/
ゆめ /夢/
ただし /但/但し/
なし /無/梨/
きれい /綺麗/奇麗/
